Number of available threads 160
Test name is Addition
Thread 	 Time 	 Iteration made 
6 	 60.4 	 23061820
7 	 60.41 	 23248273
8 	 60.4 	 23233035
9 	 60.4 	 23238346
10 	 60.39 	 23142509
11 	 60.38 	 23157160
12 	 60.38 	 23067189
13 	 60.37 	 23051227
14 	 60.37 	 23124890
15 	 60.37 	 23140248
16 	 60.36 	 23086652
17 	 60.36 	 23067214
18 	 60.35 	 23150631
19 	 60.36 	 23250549
20 	 60.35 	 23124044
21 	 60.34 	 23188455
22 	 60.34 	 23176194
23 	 60.33 	 23115672
24 	 60.33 	 23070023
25 	 60.33 	 23122539
26 	 60.33 	 23230177
27 	 60.32 	 23078407
28 	 60.31 	 23125507
29 	 60.31 	 23019950
30 	 60.31 	 23145347
31 	 60.31 	 23244149
32 	 60.31 	 23237024
33 	 60.29 	 23093053
34 	 60.3 	 23180783
35 	 60.3 	 23183821
36 	 60.28 	 23115614
37 	 60.27 	 23085726
38 	 60.27 	 23022528
39 	 60.28 	 23244064
40 	 60.27 	 23180577
41 	 60.26 	 22990347
42 	 60.26 	 23001176
43 	 60.26 	 23207656
44 	 60.26 	 23185508
45 	 60.24 	 23113825
46 	 60.25 	 23131538
47 	 60.25 	 23183300
48 	 60.24 	 23154576
49 	 60.23 	 23026107
50 	 60.23 	 23184321
51 	 60.22 	 23070518
52 	 60.22 	 23119761
53 	 60.22 	 23201281
54 	 60.21 	 22997283
55 	 60.21 	 23177962
56 	 60.2 	 23091894
57 	 60.2 	 22997036
58 	 60.2 	 23124392
59 	 60.19 	 23033990
60 	 60.19 	 23179859
61 	 60.18 	 23053680
62 	 60.19 	 23160324
63 	 60.18 	 23137253
64 	 60.17 	 22960127
65 	 60.17 	 23139017
66 	 60.17 	 23143336
67 	 60.15 	 23007730
68 	 60.15 	 23068590
69 	 60.14 	 22946906
70 	 60.14 	 22942512
71 	 60.14 	 23084814
72 	 60.14 	 23122570
73 	 60.13 	 23019494
74 	 60.12 	 22937596
75 	 60.12 	 22927879
76 	 60.12 	 23150990
77 	 60.11 	 23000473
78 	 60.11 	 22998860
79 	 60.1 	 23036139
80 	 60.1 	 23067261
81 	 60.09 	 22931669
82 	 60.09 	 23033441
83 	 60.09 	 23066206
84 	 60.08 	 22895066
85 	 60.08 	 23018814
86 	 60.08 	 23072820
87 	 60.08 	 23069378
88 	 60.06 	 22898669
89 	 60.07 	 23063631
90 	 60.06 	 23104207
91 	 60.05 	 22969136
92 	 60.06 	 23117116
93 	 60.04 	 23009711
94 	 60.04 	 22935710
95 	 60.03 	 22891517
96 	 60.03 	 22877149
97 	 60.03 	 22985277
98 	 60.02 	 22938766
99 	 60.03 	 23075949
100 	 60.02 	 23121637
101 	 60.01 	 22996595
102 	 60.01 	 22884895
103 	 60 	 23006560
104 	 60 	 22934531
105 	 60 	 23080854
106 	 60 	 23020486
107 	 59.99 	 22963390
108 	 59.98 	 22840939
109 	 59.98 	 22948099
110 	 59.98 	 23006570
111 	 59.98 	 23062137
112 	 59.97 	 22893571
113 	 59.89 	 23006265
114 	 59.96 	 23007750
115 	 59.95 	 22894951
116 	 59.82 	 22868251
117 	 59.89 	 22998794
118 	 59.93 	 22959556
119 	 59.94 	 22801535
120 	 59.94 	 23018391
121 	 59.86 	 22996167
122 	 59.85 	 22942142
123 	 59.91 	 22828790
124 	 59.87 	 22801135
125 	 59.83 	 22960809
126 	 59.83 	 22815260
127 	 59.83 	 22904559
128 	 59.81 	 22807178
129 	 59.95 	 22975767
130 	 59.85 	 22868952
131 	 59.87 	 22924914
132 	 59.8 	 22998884
133 	 59.83 	 22989714
134 	 59.92 	 22809781
135 	 59.91 	 22885857
136 	 59.93 	 22823788
137 	 59.82 	 23040765
138 	 59.9 	 22892035
139 	 59.81 	 23051459
140 	 59.91 	 22804062
141 	 59.79 	 22922047
142 	 59.87 	 22826946
143 	 59.9 	 22981213
144 	 59.86 	 22963448
145 	 59.97 	 22994291
146 	 59.81 	 22823779
147 	 59.78 	 22809823
148 	 59.84 	 22843486
149 	 59.8 	 22829881
150 	 59.86 	 22855505
151 	 59.79 	 22878109
152 	 59.79 	 22973051
153 	 59.85 	 23156510
154 	 59.95 	 22831266
155 	 59.9 	 22834028
156 	 59.89 	 22867625
157 	 59.9 	 22994333
158 	 59.92 	 22818399
159 	 60.41 	 22925200
min 	 max 	 average 
22780126 		 23271172 		 23024376
Test name is Sinus
Thread 	 Time 	 Iteration made 
0 	 59.51 	 26965582
1 	 60.09 	 27027850
2 	 60.17 	 27318809
3 	 60.61 	 27252997
4 	 60.6 	 27391372
5 	 60.6 	 27377508
6 	 60.6 	 27321524
7 	 60.59 	 27302580
8 	 60.59 	 27214591
9 	 60.58 	 27312210
10 	 60.58 	 27355037
11 	 60.58 	 27392413
12 	 60.57 	 27181922
13 	 60.57 	 27338327
14 	 60.57 	 27387706
15 	 60.56 	 27150243
16 	 60.56 	 27274179
17 	 60.55 	 27398385
18 	 60.55 	 27269437
19 	 60.55 	 27171432
20 	 60.54 	 27393413
21 	 60.54 	 27323226
22 	 60.53 	 27211935
23 	 60.52 	 27210484
24 	 60.53 	 27193934
25 	 60.52 	 27352384
26 	 60.53 	 27398218
27 	 60.51 	 27247715
28 	 60.49 	 27269294
29 	 60.5 	 27278035
30 	 60.5 	 27325634
31 	 60.51 	 27212192
32 	 60.51 	 27327017
33 	 60.49 	 27181685
34 	 60.49 	 27331438
35 	 60.46 	 27270795
36 	 60.46 	 27427593
37 	 60.44 	 27405028
38 	 60.48 	 27310198
39 	 60.42 	 27349945
40 	 60.47 	 27388746
41 	 60.41 	 27180361
42 	 60.45 	 27164598
43 	 60.41 	 27279926
44 	 60.38 	 27190619
45 	 60.39 	 27269007
46 	 60.35 	 27424851
47 	 60.47 	 27215617
48 	 60.48 	 27273775
49 	 60.35 	 27051684
50 	 60.43 	 27245550
51 	 60.47 	 27306663
52 	 60.38 	 27345296
53 	 60.32 	 27314878
54 	 60.39 	 27271531
55 	 60.39 	 27240103
56 	 60.45 	 27170771
57 	 60.32 	 27190035
58 	 60.35 	 27283599
59 	 60.37 	 27316130
60 	 60.36 	 27182885
61 	 60.4 	 27408561
62 	 60.34 	 27323394
63 	 60.3 	 27359214
64 	 60.37 	 27384314
65 	 60.29 	 27181616
66 	 60.34 	 27315369
67 	 60.37 	 27351743
68 	 60.3 	 27329089
69 	 60.31 	 27263392
70 	 60.43 	 27253569
71 	 60.44 	 27172700
72 	 60.32 	 27139326
73 	 60.4 	 27229060
74 	 60.25 	 27323715
75 	 60.28 	 27186840
76 	 60.43 	 27167482
77 	 60.28 	 27169330
78 	 60.34 	 27077661
79 	 60.29 	 27092744
80 	 60.42 	 27190681
81 	 60.36 	 27100781
82 	 60.25 	 27196805
83 	 60.33 	 27337216
84 	 60.41 	 27169242
85 	 60.28 	 27394002
86 	 60.3 	 27268896
87 	 60.45 	 27167914
88 	 60.27 	 26027140
89 	 60.26 	 27206221
90 	 60.27 	 27269359
91 	 60.24 	 27200669
92 	 60.26 	 27381501
93 	 60.31 	 27378274
94 	 60.33 	 27183985
95 	 60.26 	 27227332
96 	 60.24 	 27162885
97 	 60.24 	 27184185
98 	 60.23 	 27244368
99 	 60.23 	 27367654
100 	 60.22 	 27394309
101 	 60.22 	 27136314
102 	 60.22 	 27383355
103 	 60.21 	 27163016
104 	 60.21 	 27191290
105 	 60.2 	 27166816
106 	 60.2 	 27232684
107 	 60.2 	 27176404
108 	 60.19 	 27391089
109 	 60.19 	 27350172
110 	 60.18 	 27382122
111 	 60.18 	 27083839
112 	 60.18 	 27373467
113 	 60.16 	 27141617
114 	 60.15 	 27196099
115 	 60.15 	 27206273
116 	 60.14 	 27148356
117 	 60.14 	 27209523
118 	 60.14 	 27239028
119 	 60.13 	 27005525
120 	 60.13 	 27046985
121 	 60.12 	 27042716
122 	 60.12 	 27016662
123 	 60.12 	 27032459
124 	 60.11 	 27041662
125 	 60.11 	 27164222
126 	 60.1 	 27062288
127 	 60.1 	 27059410
128 	 60.09 	 27077374
129 	 60.09 	 27032404
130 	 60.08 	 27018903
131 	 60.08 	 27151154
132 	 60.07 	 27007014
133 	 60.07 	 27012500
134 	 60.07 	 27083393
135 	 60.06 	 26913344
136 	 60.06 	 27053792
137 	 60.05 	 27057288
138 	 60.05 	 27203622
139 	 60.05 	 27080255
140 	 60.04 	 26989378
141 	 60.04 	 26935632
142 	 60.03 	 26930652
143 	 60.03 	 26982406
144 	 60.03 	 27089238
145 	 60.02 	 27051037
146 	 60.02 	 27074316
147 	 60.01 	 27023506
148 	 60.01 	 26971826
149 	 60.01 	 27144044
150 	 60 	 27033711
151 	 60 	 26873834
152 	 59.99 	 27048435
153 	 59.99 	 27037068
154 	 59.99 	 26881454
155 	 59.98 	 26883876
156 	 59.98 	 26894131
157 	 59.97 	 27015717
158 	 59.97 	 27099239
159 	 60.61 	 27216985
min 	 max 	 average 
26027140 		 27427593 		 27193902
Test name is Asin
Thread 	 Time 	 Iteration made 
0 	 59.33 	 11815336
1 	 59.97 	 11985748
2 	 59.98 	 11982991
3 	 60.42 	 11979361
4 	 60.42 	 11958627
5 	 60.41 	 11968393
6 	 60.41 	 12065822
7 	 60.4 	 11955003
8 	 60.4 	 11960912
9 	 60.4 	 12051746
10 	 60.39 	 11965229
11 	 60.39 	 11953889
12 	 60.38 	 11983445
13 	 60.38 	 11962788
14 	 60.38 	 11954604
15 	 60.37 	 12002306
16 	 60.37 	 11973383
17 	 60.36 	 12025687
18 	 60.36 	 11986980
19 	 60.36 	 12000676
20 	 60.35 	 12055039
21 	 60.35 	 12023737
22 	 60.34 	 11992503
23 	 60.33 	 11967688
24 	 60.34 	 12072027
25 	 60.33 	 11998771
26 	 60.34 	 12046760
27 	 60.32 	 12014613
28 	 60.3 	 12010213
29 	 60.31 	 12039045
30 	 60.31 	 11980454
31 	 60.32 	 12014587
32 	 60.32 	 11959024
33 	 60.3 	 11959736
34 	 60.3 	 11955325
35 	 60.27 	 11951629
36 	 60.27 	 12009574
37 	 60.25 	 11986856
38 	 60.29 	 11973436
39 	 60.24 	 12030616
40 	 60.28 	 12025900
41 	 60.23 	 12061464
42 	 60.26 	 12062652
43 	 60.23 	 12027600
44 	 60.2 	 11960809
45 	 60.21 	 12061461
46 	 60.17 	 11956812
47 	 60.28 	 12027554
48 	 60.29 	 12010648
49 	 60.17 	 12005782
50 	 60.25 	 11959127
51 	 60.28 	 12024311
52 	 60.2 	 12052823
53 	 60.15 	 11987790
54 	 60.21 	 12057849
55 	 60.21 	 12052192
56 	 60.26 	 11986757
57 	 60.14 	 12055140
58 	 60.17 	 12090315
59 	 60.19 	 11958409
60 	 60.18 	 12041268
61 	 60.22 	 11954031
62 	 60.16 	 12053482
63 	 60.13 	 12049489
64 	 60.19 	 12027611
65 	 60.12 	 11987511
66 	 60.16 	 12081750
67 	 60.19 	 12001984
68 	 60.13 	 12022104
69 	 60.14 	 12054246
70 	 60.24 	 12009169
71 	 60.26 	 11957154
72 	 60.15 	 12035129
73 	 60.22 	 11968083
74 	 60.11 	 12052608
75 	 60.12 	 12014204
76 	 60.24 	 12044399
77 	 60.11 	 12082068
78 	 60.15 	 11981354
79 	 60.13 	 12017181
80 	 60.23 	 12023495
81 	 60.18 	 12016953
82 	 60.11 	 11988952
83 	 60.1 	 12003414
84 	 60.1 	 12062882
85 	 60.09 	 12055064
86 	 60.09 	 12057322
87 	 60.09 	 12021487
88 	 60.08 	 12005943
89 	 60.08 	 12055127
90 	 60.07 	 12019479
91 	 60.07 	 12101843
92 	 60.07 	 11981512
93 	 60.06 	 12059440
94 	 60.06 	 11966409
95 	 60.05 	 12047936
96 	 60.05 	 11983043
97 	 60.05 	 11946354
98 	 60.04 	 11953785
99 	 60.04 	 11956366
100 	 60.03 	 11966282
101 	 60.03 	 11953971
102 	 60.03 	 11957913
103 	 60.02 	 11998425
104 	 60.02 	 12029116
105 	 60.01 	 11991949
106 	 60.01 	 11967962
107 	 60.01 	 11948612
108 	 60 	 11995332
109 	 60 	 12049335
110 	 59.99 	 12001690
111 	 59.99 	 11991365
112 	 59.99 	 11997461
113 	 59.97 	 11885583
114 	 59.96 	 11823843
115 	 59.95 	 11851666
116 	 59.83 	 11841272
117 	 59.89 	 11941954
118 	 59.93 	 11853470
119 	 59.95 	 11889518
120 	 59.93 	 11868144
121 	 59.86 	 11903169
122 	 59.86 	 11925750
123 	 59.92 	 11887590
124 	 59.88 	 11948111
125 	 59.84 	 11830071
126 	 59.84 	 11925300
127 	 59.83 	 11832129
128 	 59.82 	 11884357
129 	 59.94 	 11915872
130 	 59.85 	 11879860
131 	 59.88 	 11903892
132 	 59.8 	 11869808
133 	 59.83 	 11889258
134 	 59.93 	 11903483
135 	 59.91 	 11882331
136 	 59.94 	 11918851
137 	 59.81 	 11825915
138 	 59.9 	 11943259
139 	 59.81 	 11867410
140 	 59.91 	 11888711
141 	 59.8 	 11823426
142 	 59.87 	 11918331
143 	 59.89 	 11830071
144 	 59.87 	 11920209
145 	 59.96 	 11831616
146 	 59.82 	 11925798
147 	 59.79 	 11923314
148 	 59.85 	 11918918
149 	 59.81 	 11929527
150 	 59.87 	 11903350
151 	 59.79 	 11881865
152 	 59.79 	 11938340
153 	 59.85 	 11829816
154 	 59.95 	 11866807
155 	 59.91 	 11859876
156 	 59.89 	 11916537
157 	 59.9 	 11849489
158 	 59.92 	 11838956
159 	 60.42 	 11952616
min 	 max 	 average 
11815336 		 12101843 		 11970190
Test name is Pow
Thread 	 Time 	 Iteration made 
0 	 59.39 	 3258694
1 	 59.97 	 3279775
2 	 60.14 	 3315271
3 	 60.42 	 3318202
4 	 60.42 	 3319207
5 	 60.41 	 3320943
6 	 60.41 	 3309421
7 	 60.41 	 3292153
8 	 60.4 	 3325252
9 	 60.4 	 3295547
10 	 60.39 	 3307923
11 	 60.39 	 3300948
12 	 60.39 	 3317507
13 	 60.38 	 3323459
14 	 60.38 	 3293696
15 	 60.37 	 3324940
16 	 60.37 	 3291554
17 	 60.37 	 3301233
18 	 60.36 	 3317876
19 	 60.36 	 3325490
20 	 60.35 	 3324021
21 	 60.35 	 3293323
22 	 60.34 	 3315638
23 	 60.33 	 3299218
24 	 60.35 	 3315646
25 	 60.33 	 3316071
26 	 60.34 	 3317541
27 	 60.33 	 3321543
28 	 60.31 	 3313269
29 	 60.31 	 3305295
30 	 60.31 	 3302131
31 	 60.32 	 3298100
32 	 60.32 	 3305319
33 	 60.3 	 3302543
34 	 60.3 	 3312944
35 	 60.29 	 3316568
36 	 60.28 	 3306540
37 	 60.27 	 3311588
38 	 60.29 	 3297652
39 	 60.27 	 3297752
40 	 60.29 	 3315587
41 	 60.27 	 3301417
42 	 60.28 	 3303623
43 	 60.26 	 3305271
44 	 60.26 	 3320365
45 	 60.25 	 3291917
46 	 60.25 	 3293884
47 	 60.25 	 3306122
48 	 60.24 	 3310578
49 	 60.24 	 3301838
50 	 60.23 	 3292511
51 	 60.23 	 3290230
52 	 60.23 	 3306140
53 	 60.22 	 3318353
54 	 60.22 	 3297301
55 	 60.21 	 3301431
56 	 60.21 	 3290377
57 	 60.21 	 3321121
58 	 60.2 	 3308372
59 	 60.2 	 3289446
60 	 60.19 	 3307531
61 	 60.19 	 3306418
62 	 60.19 	 3289512
63 	 60.18 	 3289957
64 	 60.18 	 3297490
65 	 60.17 	 3291888
66 	 60.17 	 3313695
67 	 60.17 	 3310077
68 	 60.16 	 3315356
69 	 60.16 	 3312620
70 	 60.15 	 3299859
71 	 60.15 	 3315768
72 	 60.15 	 3282133
73 	 60.14 	 3296439
74 	 60.13 	 3310828
75 	 60.13 	 3287842
76 	 60.13 	 3306984
77 	 60.12 	 3299051
78 	 60.12 	 3312195
79 	 60.11 	 3279729
80 	 60.11 	 3302476
81 	 60.11 	 3280356
82 	 60.1 	 3297721
83 	 60.1 	 3302604
84 	 60.09 	 3290668
85 	 60.09 	 3298852
86 	 60.09 	 3284959
87 	 60.08 	 3300070
88 	 60.08 	 3301013
89 	 60.07 	 3307955
90 	 60.07 	 3283311
91 	 60.07 	 3281673
92 	 60.06 	 3290134
93 	 60.06 	 3279624
94 	 60.06 	 3309765
95 	 60.05 	 3292412
96 	 60.05 	 3290484
97 	 60.04 	 3296990
98 	 60.04 	 3296509
99 	 60.03 	 3306284
100 	 60.03 	 3275173
101 	 60.03 	 3280603
102 	 60.02 	 3292487
103 	 60.02 	 3289071
104 	 60.01 	 3282736
105 	 60.01 	 3296920
106 	 60.01 	 3281181
107 	 60 	 3275437
108 	 60 	 3302710
109 	 59.99 	 3305111
110 	 59.99 	 3298983
111 	 59.99 	 3296208
112 	 59.98 	 3284764
113 	 59.97 	 3260449
114 	 59.97 	 3288187
115 	 59.96 	 3262745
116 	 59.83 	 3264757
117 	 59.89 	 3290129
118 	 59.93 	 3262423
119 	 59.95 	 3287235
120 	 59.94 	 3266136
121 	 59.87 	 3262958
122 	 59.86 	 3264177
123 	 59.92 	 3261470
124 	 59.89 	 3266366
125 	 59.85 	 3271581
126 	 59.84 	 3274582
127 	 59.84 	 3264210
128 	 59.83 	 3262020
129 	 59.96 	 3289579
130 	 59.86 	 3283983
131 	 59.88 	 3254115
132 	 59.8 	 3262099
133 	 59.83 	 3282729
134 	 59.93 	 3288082
135 	 59.91 	 3261545
136 	 59.94 	 3285406
137 	 59.82 	 3263551
138 	 59.91 	 3282209
139 	 59.81 	 3279437
140 	 59.92 	 3254667
141 	 59.81 	 3283101
142 	 59.88 	 3279825
143 	 59.89 	 3287037
144 	 59.87 	 3254356
145 	 59.96 	 3259470
146 	 59.82 	 3278220
147 	 59.79 	 3280233
148 	 59.85 	 3277447
149 	 59.81 	 3279488
150 	 59.87 	 3262501
151 	 59.8 	 3274249
152 	 59.79 	 3268885
153 	 59.85 	 3286897
154 	 59.95 	 3289841
155 	 59.91 	 3256999
156 	 59.9 	 3280610
157 	 59.9 	 3285412
158 	 59.94 	 3290860
159 	 60.42 	 3276261
min 	 max 	 average 
3254115 		 3325490 		 3293167
Test name is Multiplication by 2
Thread 	 Time 	 Iteration made 
0 	 59.99 	 65099898
1 	 60.38 	 65903878
2 	 60.56 	 65861492
3 	 60.82 	 66618695
4 	 60.82 	 77066820
5 	 60.81 	 66716549
6 	 60.81 	 65672311
7 	 60.8 	 66749670
8 	 60.8 	 66328950
9 	 60.8 	 66010459
10 	 60.79 	 68113406
11 	 60.79 	 66373658
12 	 60.78 	 76689136
13 	 60.78 	 66401782
14 	 60.78 	 66320702
15 	 60.77 	 66402599
16 	 60.77 	 65649271
17 	 60.76 	 66711173
18 	 60.76 	 66097075
19 	 60.76 	 66077076
20 	 60.75 	 76122813
21 	 60.75 	 65767233
22 	 60.74 	 66122823
23 	 60.73 	 66249893
24 	 60.74 	 66491287
25 	 60.73 	 66013139
26 	 60.74 	 67361743
27 	 60.72 	 66659554
28 	 60.7 	 76878843
29 	 60.71 	 66254862
30 	 60.71 	 66562644
31 	 60.72 	 66463916
32 	 60.72 	 66211501
33 	 60.7 	 66510688
34 	 60.7 	 66123032
35 	 60.68 	 66426526
36 	 60.68 	 76171404
37 	 60.68 	 66325303
38 	 60.69 	 65519808
39 	 60.67 	 67406526
40 	 60.69 	 65593532
41 	 60.67 	 66412167
42 	 60.66 	 66524147
43 	 60.66 	 65445453
44 	 60.66 	 76142165
45 	 60.65 	 65885706
46 	 60.65 	 66013502
47 	 60.64 	 65874111
48 	 60.64 	 66075208
49 	 60.64 	 66030540
50 	 60.63 	 66318188
51 	 60.63 	 66398583
52 	 60.62 	 76521691
53 	 60.62 	 65840113
54 	 60.62 	 66440551
55 	 60.61 	 65672317
56 	 60.61 	 65781510
57 	 60.6 	 66564215
58 	 60.6 	 66405655
59 	 60.6 	 66292637
60 	 60.59 	 74925026
61 	 60.59 	 65611214
62 	 60.58 	 65637440
63 	 60.58 	 65708591
64 	 60.58 	 66102457
65 	 60.57 	 65894848
66 	 60.57 	 65731596
67 	 60.56 	 66146536
68 	 60.56 	 76282172
69 	 60.55 	 65760411
70 	 60.55 	 66050161
71 	 60.54 	 65879759
72 	 60.54 	 66082223
73 	 60.54 	 65815240
74 	 60.53 	 66323076
75 	 60.53 	 66392328
76 	 60.52 	 79480408
77 	 60.52 	 80586668
78 	 60.52 	 79734069
79 	 60.51 	 68594342
80 	 60.51 	 82837707
81 	 60.5 	 79638897
82 	 60.5 	 87094184
83 	 60.49 	 83355099
84 	 60.49 	 58058184
85 	 60.49 	 75994046
86 	 60.48 	 64214826
87 	 60.48 	 64109121
88 	 60.47 	 87401859
89 	 60.47 	 75945420
90 	 60.47 	 74584235
91 	 60.46 	 75550434
92 	 60.46 	 76428932
93 	 60.45 	 65477600
94 	 60.45 	 66054992
95 	 60.45 	 65674627
96 	 60.44 	 67406692
97 	 60.44 	 66102694
98 	 60.44 	 65744784
99 	 60.43 	 64953195
100 	 60.43 	 77681369
101 	 60.42 	 65856547
102 	 60.42 	 65631692
103 	 60.41 	 66789761
104 	 60.41 	 65832415
105 	 60.41 	 65609826
106 	 60.4 	 65193562
107 	 60.4 	 65865587
108 	 60.39 	 75283428
109 	 60.39 	 65303208
110 	 60.38 	 66326029
111 	 60.38 	 66307282
112 	 60.37 	 64768579
113 	 60.37 	 66120810
114 	 59.95 	 65470102
115 	 59.95 	 66312928
116 	 59.82 	 75299531
117 	 59.88 	 65064758
118 	 59.93 	 65035524
119 	 59.94 	 64881422
120 	 59.93 	 65852411
121 	 59.86 	 63853235
122 	 59.85 	 66467352
123 	 59.91 	 65528092
124 	 59.88 	 74035108
125 	 59.84 	 65426565
126 	 59.83 	 65572522
127 	 59.83 	 65230436
128 	 59.82 	 65971126
129 	 59.94 	 65729862
130 	 59.85 	 64941118
131 	 59.87 	 66801211
132 	 59.79 	 75958227
133 	 59.82 	 64929017
134 	 59.92 	 65145032
135 	 59.91 	 64637709
136 	 59.93 	 65946119
137 	 59.81 	 64348415
138 	 59.9 	 65514141
139 	 59.8 	 65568925
140 	 59.91 	 75889594
141 	 59.8 	 65163521
142 	 59.87 	 66022429
143 	 59.88 	 65274100
144 	 59.86 	 65399251
145 	 59.96 	 64931343
146 	 59.81 	 65284643
147 	 59.78 	 65043091
148 	 59.84 	 75860878
149 	 59.8 	 64318195
150 	 59.86 	 65256583
151 	 59.79 	 66128674
152 	 59.78 	 65127739
153 	 59.84 	 65331188
154 	 59.95 	 65723930
155 	 59.9 	 65480953
156 	 59.89 	 75636441
157 	 59.89 	 65239983
158 	 59.92 	 65191929
159 	 60.42 	 65469488
min 	 max 	 average 
58058184 		 87401859 		 68037319
Test name is Multiplication by 2 but shifting uses
Thread 	 Time 	 Iteration made 
0 	 59.54 	 64999143
1 	 60.08 	 64781740
2 	 60.29 	 65465002
3 	 60.43 	 66293973
4 	 60.41 	 76431228
5 	 60.42 	 66158234
6 	 60.42 	 66620796
7 	 60.41 	 66398388
8 	 60.4 	 66639485
9 	 60.4 	 66575329
10 	 60.4 	 65900133
11 	 60.39 	 65259191
12 	 60.39 	 76561632
13 	 60.39 	 66226112
14 	 60.38 	 66077546
15 	 60.38 	 66114681
16 	 60.38 	 66272352
17 	 60.37 	 65615227
18 	 60.37 	 66057938
19 	 60.36 	 65753095
20 	 60.36 	 75165100
21 	 60.36 	 65675487
22 	 60.34 	 65831114
23 	 60.35 	 65318817
24 	 60.34 	 65502384
25 	 60.34 	 66785396
26 	 60.33 	 65322704
27 	 60.33 	 66047892
28 	 60.33 	 76843913
29 	 60.32 	 66042321
30 	 60.31 	 65287220
31 	 60.32 	 66306045
32 	 60.3 	 66056612
33 	 60.31 	 66654124
34 	 60.3 	 66523123
35 	 60.3 	 65491819
36 	 60.29 	 75293157
37 	 60.29 	 66354109
38 	 60.28 	 65156216
39 	 60.28 	 65659345
40 	 60.28 	 65419145
41 	 60.27 	 66288796
42 	 60.26 	 65896298
43 	 60.27 	 65955059
44 	 60.26 	 75228837
45 	 60.25 	 65019927
46 	 60.25 	 66266888
47 	 60.24 	 65998218
48 	 60.25 	 65584918
49 	 60.24 	 66330199
50 	 60.24 	 67048078
51 	 60.22 	 65283746
52 	 60.23 	 76522376
53 	 60.22 	 64973097
54 	 60.22 	 66782260
55 	 60.22 	 66350664
56 	 60.2 	 64937202
57 	 60.21 	 65555195
58 	 60.21 	 65543070
59 	 60.2 	 65358341
60 	 60.2 	 75658245
61 	 60.19 	 65132991
62 	 60.19 	 65431923
63 	 60.19 	 66304668
64 	 60.18 	 65905236
65 	 60.17 	 64962925
66 	 60.17 	 66049139
67 	 60.17 	 65813723
68 	 60.16 	 75046667
69 	 60.16 	 65953096
70 	 60.14 	 66005516
71 	 60.14 	 66186155
72 	 60.15 	 65592616
73 	 60.14 	 65197101
74 	 60.14 	 66139894
75 	 60.13 	 65693504
76 	 60.13 	 78199648
77 	 60.12 	 80375831
78 	 60.11 	 79004765
79 	 60.12 	 67903725
80 	 60.11 	 82065476
81 	 60.11 	 79406307
82 	 60.1 	 85797966
83 	 60.1 	 83093048
84 	 60.09 	 52160889
85 	 60.09 	 76478874
86 	 60.08 	 63410152
87 	 60.07 	 63341988
88 	 60.08 	 87004932
89 	 60.07 	 74991117
90 	 60.07 	 73486977
91 	 60.06 	 74262038
92 	 60.06 	 75037319
93 	 60.06 	 65921626
94 	 60.05 	 65031478
95 	 60.05 	 65614341
96 	 60.04 	 65280267
97 	 60.04 	 66726486
98 	 60.04 	 65758178
99 	 60.03 	 66434671
100 	 60.03 	 74931022
101 	 60.02 	 65645816
102 	 60.02 	 64975308
103 	 60.01 	 65226910
104 	 60.01 	 65223389
105 	 60.01 	 65717455
106 	 60 	 65952200
107 	 59.99 	 65334595
108 	 60 	 75338513
109 	 59.98 	 66232318
110 	 59.99 	 65672679
111 	 59.98 	 65141032
112 	 59.98 	 66324589
113 	 59.88 	 65304209
114 	 59.97 	 64709737
115 	 59.96 	 66352822
116 	 59.83 	 77023928
117 	 59.89 	 64573554
118 	 59.93 	 64756330
119 	 59.96 	 65378081
120 	 59.94 	 65121306
121 	 59.86 	 64214234
122 	 59.86 	 65360674
123 	 59.93 	 65956164
124 	 59.88 	 73366134
125 	 59.84 	 64807249
126 	 59.84 	 64870132
127 	 59.83 	 65250700
128 	 59.82 	 64330023
129 	 59.94 	 65228043
130 	 59.86 	 66230377
131 	 59.87 	 65293785
132 	 59.8 	 75285396
133 	 59.83 	 65537853
134 	 59.93 	 66520768
135 	 59.92 	 65952186
136 	 59.95 	 65894244
137 	 59.82 	 65913683
138 	 59.91 	 66055999
139 	 59.81 	 65128847
140 	 59.92 	 75072373
141 	 59.81 	 65007102
142 	 59.88 	 65025070
143 	 59.89 	 65717856
144 	 59.86 	 64453419
145 	 59.96 	 64759312
146 	 59.81 	 64692509
147 	 59.79 	 65923734
148 	 59.85 	 74375490
149 	 59.8 	 65554490
150 	 59.86 	 65034986
151 	 59.8 	 64465434
152 	 59.79 	 65386155
153 	 59.85 	 65409200
154 	 59.96 	 65678461
155 	 59.91 	 64873916
156 	 59.9 	 74118832
157 	 59.91 	 65018468
158 	 59.93 	 65923354
159 	 60.42 	 65457505
min 	 max 	 average 
52160889 		 87004932 		 67686261
Test name is Sudden drops
Thread 	 Time 	 Iteration made 
0 	 59.35 	 48460467
1 	 59.98 	 48811905
2 	 60.08 	 49136033
3 	 60.4 	 49162130
4 	 60.4 	 49220016
5 	 60.39 	 49275753
6 	 60.39 	 49099804
7 	 60.39 	 49378726
8 	 60.38 	 49372688
9 	 60.38 	 49108033
10 	 60.37 	 49105539
11 	 60.37 	 48989570
12 	 60.37 	 49357889
13 	 60.36 	 49178482
14 	 60.36 	 49117924
15 	 60.35 	 49376824
16 	 60.35 	 49113016
17 	 60.35 	 49095210
18 	 60.34 	 49489045
19 	 60.34 	 49429972
20 	 60.33 	 49142634
